Timestamp,Pid,Nome,Cpu,TotalRAM,Ram,TempoVida,BytesLidos,BytesEscritos
27-11-2025 11:01:35,9728,chrome,0.5,7.44,0.0,232.115825176239,704512,0
27-11-2025 11:01:35,9738,chrome,1.0,7.44,0.0,231.46652960777283,0,0
27-11-2025 11:01:35,10355,code,0.2,7.44,0.0,36.32771968841553,671744,0
27-11-2025 11:01:35,10423,python,2.6,7.44,0.0,20.73881983757019,827392,45056
27-11-2025 11:01:35,10542,chrome,0.0,7.44,0.0,1.6911985874176025,0,0
27-11-2025 11:01:41,14,rcu_sched,0.3,7.44,0.0,2389.8822689056396,0,0
27-11-2025 11:01:41,21,migration/1,0.2,7.44,0.0,2389.89044213295,0,0
27-11-2025 11:01:41,23,kworker/1:0-events,0.6,7.44,0.0,2389.895790576935,0,0
27-11-2025 11:01:41,33,migration/3,0.3,7.44,0.0,2389.8960795402527,0,0
27-11-2025 11:01:41,39,migration/4,0.2,7.44,0.0,2389.9054737091064,0,0
27-11-2025 11:01:41,51,migration/6,0.2,7.44,0.0,2389.9188747406006,0,0
27-11-2025 11:01:41,57,migration/7,0.2,7.44,0.0,2389.921719789505,0,0
27-11-2025 11:01:41,67,kcompactd0,1.8,7.44,0.0,2389.931438922882,0,0
27-11-2025 11:01:41,130,kswapd0,0.6,7.44,0.0,2389.3936915397644,0,0
27-11-2025 11:01:41,250,irq/135-VEN_04F,0.2,7.44,0.0,2388.114098548889,0,0
27-11-2025 11:01:41,628,kworker/u16:8-events_unbound,0.5,7.44,0.0,2384.83829665184,0,0
27-11-2025 11:01:41,799,irq/140-rtw88_p,6.9,7.44,0.0,2384.36109995842,0,0
27-11-2025 11:01:41,1038,systemd-resolved,0.2,7.44,0.0,2383.5032839775085,0,0
27-11-2025 11:01:41,1142,avahi-daemon,1.4,7.44,0.0,2383.2061998844147,0,0
27-11-2025 11:01:41,1189,thermald,0.2,7.44,0.0,2383.1886093616486,0,0
27-11-2025 11:01:41,1327,containerd,0.3,7.44,0.0,2383.0935389995575,0,0
27-11-2025 11:01:41,2507,mysqld,1.1,7.44,0.0,2375.9676933288574,0,0
27-11-2025 11:01:41,3321,dbus-daemon,0.2,7.44,0.0,2369.2989435195923,0,0
27-11-2025 11:01:41,3328,Xorg,13.1,7.44,0.0,2369.059734582901,5705728,110592
27-11-2025 11:01:41,3460,gnome-shell,16.8,7.44,0.0,2368.330780029297,35077120,622592
27-11-2025 11:01:41,4131,chrome,22.4,7.44,0.0,2328.27507519722,293285888,119889920
27-11-2025 11:01:41,4174,xdg-desktop-portal,0.2,7.44,0.0,2327.83682346344,966656,0
27-11-2025 11:01:41,4179,chrome,25.6,7.44,0.0,2327.828417301178,33800192,32768
27-11-2025 11:01:41,4193,chrome,9.0,7.44,0.0,2327.7991421222687,6983680,733184
27-11-2025 11:01:41,4459,chrome,0.0,7.44,0.0,2310.879939556122,4657152,0
27-11-2025 11:01:41,4492,chrome,0.0,7.44,0.0,2288.871034145355,53248,0
27-11-2025 11:01:41,4539,chrome,0.2,7.44,0.0,2276.5418627262115,4292608,0
27-11-2025 11:01:41,4547,chrome,0.0,7.44,0.0,2276.4625680446625,630784,0
27-11-2025 11:01:41,4558,chrome,0.0,7.44,0.0,2276.3237879276276,47771648,0
27-11-2025 11:01:41,4866,chrome,0.0,7.44,0.0,1258.5750868320465,6475776,0
27-11-2025 11:01:41,4914,kworker/7:0-events,0.2,7.44,0.0,1229.4662671089172,0,0
27-11-2025 11:01:41,5098,idea,5.6,7.44,0.0,1096.6870017051697,2246870016,46448640
27-11-2025 11:01:41,6185,java,0.8,7.44,0.0,983.1877162456512,0,2150400
27-11-2025 11:01:41,6842,kworker/0:2-events,0.2,7.44,0.0,824.688485622406,0,0
27-11-2025 11:01:41,6995,chrome,0.0,7.44,0.0,792.0291574001312,139264,0
27-11-2025 11:01:41,7008,kworker/u16:0-events_unbound,0.6,7.44,0.0,786.9998307228088,0,0
27-11-2025 11:01:41,7009,kworker/u17:1-rtw_tx_wq,0.5,7.44,0.0,786.8005449771881,0,0
27-11-2025 11:01:41,7298,chrome,0.0,7.44,0.0,597.0212957859039,503808,0
27-11-2025 11:01:41,7364,kworker/5:2-events,0.2,7.44,0.0,529.8221380710602,0,0
27-11-2025 11:01:41,7657,code,0.0,7.44,0.0,475.8327386379242,92975104,8499200
27-11-2025 11:01:41,7700,code,15.2,7.44,0.0,475.423850774765,15847424,8192
27-11-2025 11:01:41,7726,code,28.5,7.44,0.0,475.2150559425354,39522304,126976
27-11-2025 11:01:41,7741,code,0.2,7.44,0.0,474.5758156776428,39145472,112488448
27-11-2025 11:01:41,7742,code,0.3,7.44,0.0,474.57640838623047,8355840,0
27-11-2025 11:01:41,7766,code,0.3,7.44,0.0,474.46702456474304,46866432,774144
27-11-2025 11:01:41,7817,code,0.0,7.44,0.0,472.82773208618164,897024,0
27-11-2025 11:01:41,7950,code,1.1,7.44,0.0,471.0383813381195,1130496,0
27-11-2025 11:01:41,8685,code,0.0,7.44,0.0,467.06924843788147,29069312,217088
27-11-2025 11:01:41,9716,chrome,0.2,7.44,0.0,241.41011714935303,114688,0
27-11-2025 11:01:41,9728,chrome,2.4,7.44,0.0,238.37070894241333,835584,0
27-11-2025 11:01:41,10323,kworker/u17:3-i915_flip,0.8,7.44,0.0,52.69149446487427,0,0
27-11-2025 11:01:41,10355,code,0.0,7.44,0.0,42.582141637802124,671744,0
27-11-2025 11:01:41,10423,python,3.4,7.44,0.0,26.992746114730835,827392,57344
27-11-2025 11:01:41,10542,chrome,19.5,7.44,0.0,7.943360090255737,0,0
27-11-2025 11:01:48,14,rcu_sched,0.2,7.44,0.0,2396.109657049179,0,0
27-11-2025 11:01:48,21,migration/1,0.2,7.44,0.0,2396.117747783661,0,0
27-11-2025 11:01:48,23,kworker/1:0-events,0.6,7.44,0.0,2396.123733997345,0,0
27-11-2025 11:01:48,57,migration/7,0.2,7.44,0.0,2396.121361017227,0,0
